# Storico run GitHub Actions — 2026-09-14 12:03
## Totali per workflow / esito
CI	cancelled	1
CI	failure	5
CI	success	101
Deploy GitHub Pages	failure	1
Deploy GitHub Pages	success	20
Deploy production	cancelled	1
Deploy production	failure	56
Deploy production	skipped	6
Deploy production	success	47
pages-build-deployment	success	3

## Tutte le run (data, workflow, evento, branch, esito, sha, url)
2026-05-11T15:23:52Z	CI	push	main	success	60e8f20	https://github.com/TurboR93/meccanicosubito/actions/runs/25679511975
2026-05-11T14:53:21Z	Deploy production	push	main	failure	3ab8598	https://github.com/TurboR93/meccanicosubito/actions/runs/25677769425
2026-05-11T14:53:21Z	CI	push	main	success	3ab8598	https://github.com/TurboR93/meccanicosubito/actions/runs/25677769404
2026-05-11T14:44:31Z	CI	push	main	success	dbf124e	https://github.com/TurboR93/meccanicosubito/actions/runs/25677269695
2026-05-11T14:44:30Z	Deploy production	push	main	failure	dbf124e	https://github.com/TurboR93/meccanicosubito/actions/runs/25677268579
2026-05-11T14:01:53Z	CI	push	main	success	81ff5cc	https://github.com/TurboR93/meccanicosubito/actions/runs/25674970327
2026-05-11T14:01:53Z	Deploy production	push	main	failure	81ff5cc	https://github.com/TurboR93/meccanicosubito/actions/runs/25674970233
2026-05-11T13:39:07Z	Deploy production	push	main	failure	5c0171e	https://github.com/TurboR93/meccanicosubito/actions/runs/25673731824
2026-05-11T13:39:07Z	CI	push	main	success	5c0171e	https://github.com/TurboR93/meccanicosubito/actions/runs/25673731771
2026-05-11T12:43:18Z	Deploy production	push	main	failure	5d58450	https://github.com/TurboR93/meccanicosubito/actions/runs/25670840464
2026-05-11T12:43:18Z	CI	push	main	success	5d58450	https://github.com/TurboR93/meccanicosubito/actions/runs/25670840394
2026-05-11T07:33:51Z	CI	push	main	success	9de878b	https://github.com/TurboR93/meccanicosubito/actions/runs/25656664793
2026-05-11T07:33:51Z	Deploy production	push	main	failure	9de878b	https://github.com/TurboR93/meccanicosubito/actions/runs/25656664781
2026-05-11T06:20:25Z	Deploy production	push	main	failure	1c9c5a8	https://github.com/TurboR93/meccanicosubito/actions/runs/25653791250
2026-05-11T06:20:25Z	CI	push	main	success	1c9c5a8	https://github.com/TurboR93/meccanicosubito/actions/runs/25653791238
2026-05-11T05:40:47Z	CI	push	main	success	1b931f0	https://github.com/TurboR93/meccanicosubito/actions/runs/25652467093
2026-05-11T05:40:47Z	Deploy production	push	main	failure	1b931f0	https://github.com/TurboR93/meccanicosubito/actions/runs/25652467092
2026-05-11T05:07:51Z	Deploy production	push	main	failure	949dc5c	https://github.com/TurboR93/meccanicosubito/actions/runs/25651474436
2026-05-11T05:07:51Z	CI	push	main	success	949dc5c	https://github.com/TurboR93/meccanicosubito/actions/runs/25651474433
2026-05-10T22:08:11Z	CI	push	main	success	4896f87	https://github.com/TurboR93/meccanicosubito/actions/runs/25641082360
2026-05-10T22:08:11Z	Deploy production	push	main	failure	4896f87	https://github.com/TurboR93/meccanicosubito/actions/runs/25641082350
2026-05-10T21:02:58Z	Deploy production	push	main	failure	5d20be1	https://github.com/TurboR93/meccanicosubito/actions/runs/25639714691
2026-05-10T21:02:58Z	CI	push	main	success	5d20be1	https://github.com/TurboR93/meccanicosubito/actions/runs/25639714688
2026-05-10T20:31:26Z	CI	push	main	success	0768f8d	https://github.com/TurboR93/meccanicosubito/actions/runs/25639042722
2026-05-10T20:31:26Z	Deploy production	push	main	failure	0768f8d	https://github.com/TurboR93/meccanicosubito/actions/runs/25639042711
2026-05-10T20:22:52Z	CI	push	main	success	e5369f8	https://github.com/TurboR93/meccanicosubito/actions/runs/25638854358
2026-05-10T20:22:52Z	Deploy production	push	main	failure	e5369f8	https://github.com/TurboR93/meccanicosubito/actions/runs/25638854326
2026-05-10T20:07:32Z	Deploy production	push	main	failure	85a4495	https://github.com/TurboR93/meccanicosubito/actions/runs/25638527988
2026-05-10T20:07:32Z	CI	push	main	success	85a4495	https://github.com/TurboR93/meccanicosubito/actions/runs/25638527983
2026-05-10T19:55:15Z	CI	push	main	success	8612816	https://github.com/TurboR93/meccanicosubito/actions/runs/25638255746
2026-05-10T19:55:15Z	Deploy production	push	main	failure	8612816	https://github.com/TurboR93/meccanicosubito/actions/runs/25638255741
2026-05-10T16:37:49Z	CI	push	main	success	f07c787	https://github.com/TurboR93/meccanicosubito/actions/runs/25634053733
2026-05-10T16:37:49Z	Deploy production	push	main	failure	f07c787	https://github.com/TurboR93/meccanicosubito/actions/runs/25634053729
2026-05-10T15:08:17Z	Deploy production	push	main	failure	43b45e1	https://github.com/TurboR93/meccanicosubito/actions/runs/25632109883
2026-05-10T15:08:17Z	CI	push	main	success	43b45e1	https://github.com/TurboR93/meccanicosubito/actions/runs/25632109882
2026-05-10T09:56:38Z	Deploy production	push	main	failure	4dc83f2	https://github.com/TurboR93/meccanicosubito/actions/runs/25625757770
2026-05-10T09:56:38Z	CI	push	main	success	4dc83f2	https://github.com/TurboR93/meccanicosubito/actions/runs/25625757759
2026-05-10T09:45:23Z	CI	push	main	success	9b43f33	https://github.com/TurboR93/meccanicosubito/actions/runs/25625541724
2026-05-10T09:45:23Z	Deploy production	push	main	failure	9b43f33	https://github.com/TurboR93/meccanicosubito/actions/runs/25625541718
2026-05-10T09:25:29Z	CI	push	main	success	da58d3d	https://github.com/TurboR93/meccanicosubito/actions/runs/25625152790
2026-05-10T09:25:29Z	Deploy production	push	main	failure	da58d3d	https://github.com/TurboR93/meccanicosubito/actions/runs/25625152787
2026-05-10T09:13:31Z	CI	push	main	success	7f69788	https://github.com/TurboR93/meccanicosubito/actions/runs/25624923778
2026-05-10T09:13:31Z	Deploy production	push	main	failure	7f69788	https://github.com/TurboR93/meccanicosubito/actions/runs/25624923768
2026-05-10T08:55:12Z	CI	push	main	success	73ea3d6	https://github.com/TurboR93/meccanicosubito/actions/runs/25624568281
2026-05-10T08:55:11Z	Deploy production	push	main	failure	73ea3d6	https://github.com/TurboR93/meccanicosubito/actions/runs/25624568266
2026-05-10T08:35:26Z	Deploy production	push	main	failure	b138ec6	https://github.com/TurboR93/meccanicosubito/actions/runs/25624183978
2026-05-10T08:35:26Z	CI	push	main	success	b138ec6	https://github.com/TurboR93/meccanicosubito/actions/runs/25624183964
2026-05-10T08:24:15Z	CI	push	main	success	a564cb7	https://github.com/TurboR93/meccanicosubito/actions/runs/25623968940
2026-05-10T08:24:15Z	Deploy production	push	main	failure	a564cb7	https://github.com/TurboR93/meccanicosubito/actions/runs/25623968936
2026-05-10T07:44:22Z	Deploy production	push	main	failure	9959de2	https://github.com/TurboR93/meccanicosubito/actions/runs/25623211806
2026-05-10T07:44:22Z	CI	push	main	success	9959de2	https://github.com/TurboR93/meccanicosubito/actions/runs/25623211791
2026-05-09T22:01:12Z	CI	push	main	success	b46cf9b	https://github.com/TurboR93/meccanicosubito/actions/runs/25612893812
2026-05-09T22:01:12Z	Deploy production	push	main	failure	b46cf9b	https://github.com/TurboR93/meccanicosubito/actions/runs/25612893805
2026-05-09T21:32:20Z	CI	push	main	success	de41fdb	https://github.com/TurboR93/meccanicosubito/actions/runs/25612326430
2026-05-09T21:32:20Z	Deploy production	push	main	failure	de41fdb	https://github.com/TurboR93/meccanicosubito/actions/runs/25612326428
2026-05-09T21:04:49Z	Deploy production	push	main	failure	2136555	https://github.com/TurboR93/meccanicosubito/actions/runs/25611786202
